id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-813	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-813_16k.wav:751:117009	6746	117009	<triplet> Elizabeth <subj> North Carolina <obj> Live	0	en	<entity> Dole </entity> had hoped to pull out a win in <entity> North Carolina </entity> , the home state of his wife , <entity> Elizabeth </entity> .
train-814	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-814_16k.wav:756:166839	10275	166839	<triplet> James Earl Ray <subj> Martin Luther King Jr <obj> Kill <triplet> Memphis <subj> Tenn. <obj> Locate	0	en	In 1969 , <entity> James Earl Ray </entity> pleaded guilty in <entity> Memphis </entity> , <entity> Tenn. </entity> , to the assassination of civil rights leader <entity> Martin Luther King Jr </entity> .
train-816	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-816_16k.wav:756:192778	11831	192778	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	0	en	In 1865 , four people were hanged in <entity> Washington , D.C. </entity> after being convicted of conspiring with <entity> John Wilkes Booth </entity> in the assassination of <entity> President Abraham Lincoln </entity> .
train-817	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-817_16k.wav:758:311123	16127	311123	<triplet> King Fahd-Bin- 'Abd-al- 'Aziz <subj> Saudi Arabia <obj> Live <triplet> Crown Prince 'Abdallah <subj> Saudi Arabia <obj> Live	0	en	President <entity> Mubarak </entity> added : I was willing to conclude my trip with a visit to fraternal <entity> Saudi Arabia </entity> to meet with my brother the custodian of the two holy mosques , <entity> King Fahd-Bin- 'Abd-al- 'Aziz </entity> , <entity> Crown Prince 'Abdallah </entity> , and the leaders of the kingdom .
train-820	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-820_16k.wav:754:649827	4424	649827	<triplet> Benito Mussolini <subj> Italy <obj> Live	0	en	If <entity> Bossi </entity> were fundamental in order for your alliance to govern... ( <entity> Fini </entity> ) He must accept two questions which for us are more fundamental than government : national unity and solidarity between the north and the south. ( passage omitted ) I believe that until 1938 fascism was useful for Italy , not good or bad , but useful. ( passage omitted ) ( <entity> Minoli </entity> ) Do you still believe that <entity> Benito Mussolini </entity> is still the greatest statesman of the 20th century ? ( <entity> Fini </entity> ) In <entity> Italy </entity> certainly , without a shadow of a doubt. ( passage omitted ) ( <entity> Minoli </entity> ) You said ;
train-821	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-821_16k.wav:760:237491	12458	237491	<triplet> Navy <subj> U.S. <obj> Base	0	en	The <entity> United States </entity> , <entity> Britain </entity> and <entity> France </entity> joined in vetoing a <entity> Security Council </entity> resolution that ` ` deplored ' ' the <entity> U.S. </entity> <entity> Navy </entity> 's downing of two Libyan military jets over the <entity> Mediterranean </entity> on <entity> Jan. 4 . </entity>
train-822	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-822_16k.wav:778:216651	13131	216651	<triplet> Tahir Muhammad Hassun <subj> Baghdad <obj> Live	0	en	In a press conference held recently , <entity> Baghdad </entity> Mayor <entity> Tahir Muhammad Hassun </entity> shed light on the environmental hazards that ensured from the direct and indirect effects of the U.S.-led aggression against <entity> Iraq </entity> .
train-823	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-823_16k.wav:788:127431	7489	127431	<triplet> Sirhan Sirhan <subj> Sen. Robert F. Kennedy <obj> Kill	0	en	In 1969 , <entity> Sirhan Sirhan </entity> was convicted of assassinating <entity> Sen. Robert F. Kennedy </entity> .
train-825	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-825_16k.wav:756:209164	11622	209164	<triplet> Lemmon <subj> South Dakota <obj> Locate	0	en	The returns from <entity> South Dakota </entity> 's presidential primary election were complete _ except for <entity> Lincoln </entity> No. 51 , a rural precinct near <entity> Lemmon </entity> in extreme northwestern <entity> South Dakota </entity> .
train-826	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-826_16k.wav:783:764133	42365	764133	<triplet> Fernandez de Cevallos <subj> Mexico <obj> Live	0	en	The cities where information was collected are : <entity> Mexico </entity> , <entity> Guadalajara </entity> , <entity> Monterrey </entity> , <entity> Tijuana </entity> , <entity> Ciudad Juarez </entity> , <entity> Villahermosa </entity> , <entity> Hermosillo </entity> , <entity> Culiacan </entity> , <entity> Morelia </entity> , <entity> Veracruz </entity> , <entity> Acapulco </entity> , <entity> Torreon </entity> , <entity> Puebla </entity> , <entity> Merida </entity> , <entity> Chihuahua </entity> , <entity> Oaxaca </entity> , <entity> Tampico </entity> , <entity> Leon </entity> and <entity> Tapachula. </entity> Indemerc : Diego grows According to a recent poll conducted by the <entity> Indemerc-Louis Harris firm </entity> with a representative sample of 600 Valley of <entity> Mexico </entity> residents , support for <entity> Fernandez de Cevallos </entity> began to rise after the public debate and as of <entity> 31 May </entity> he garnered the support of <entity> 42 percent </entity> of the respondents .
train-828	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-828_16k.wav:756:449121	27829	449121	<triplet> Winter <subj> Yale University <obj> Work <triplet> Starr <subj> D.C. Circuit <obj> Work <triplet> Lewis Powell <subj> Supreme Court <obj> Work	0	en	<entity> Winter </entity> , 53 , a former <entity> Yale University </entity> law professor who became a judge in 1982 , and <entity> Starr </entity> , 42 , who served as couselor to Attorney <entity> William French Smith </entity> from 1981 until his appointment to the <entity> D.C. Circuit </entity> in 1983 , had been mentioned as possible <entity> Supreme Court </entity> nominees following the 1987 retirement of Justice <entity> Lewis Powell </entity> .
train-829	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-829_16k.wav:754:168889	9486	168889	<triplet> Eddie Rickenbacker <subj> Columbus , Ohio <obj> Live	0	en	In 1890 , 100 years ago , American aviation hero <entity> Eddie Rickenbacker </entity> was born in <entity> Columbus , Ohio </entity> .
train-831	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-831_16k.wav:754:111545	6722	111545	<triplet> Lowell Thomas <subj> Woodington , Ohio <obj> Live	0	en	In 1892 , author and newscaster <entity> Lowell Thomas </entity> was born in <entity> Woodington , Ohio </entity> .
train-833	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-833_16k.wav:757:363787	17868	363787	<triplet> Darci Alves Pereira <subj> Mendes <obj> Kill	0	en	<entity> Darci Alves Pereira </entity> stunned a packed courtroom by admitting he shot <entity> Mendes </entity> on <entity> Dec. </entity> 22 , 1988 , shortly after dark outside his home in this remote <entity> Amazon </entity> town near the Bolivian border , 2 , 650 miles northwest of <entity> Rio de Janeiro </entity> .
train-835	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-835_16k.wav:712:231030	12551	231030	<triplet> Abraham Lincoln <subj> Hodgenville , Ky. <obj> Live	0	en	<entity> Abraham Lincoln </entity> ( 16th President ) : Born <entity> Feb. </entity> 12 , 1809 , in a one-room log cabin in <entity> Hodgenville , Ky. </entity> , in rolling hills in the central part of the state .
train-837	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-837_16k.wav:734:239539	12806	239539	<triplet> Wright <subj> University of Texas <obj> Work	0	en	A <entity> University of Texas </entity> law professor , <entity> Wright </entity> helped devise the legal argument that executive privilege exempted <entity> Nixon </entity> from complying with a subpoena to surrender tape recordings of <entity> Oval Office </entity> conversations .
train-840	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-840_16k.wav:752:35429	1428	35429	<triplet> AP <subj> NEW YORK <obj> Base	0	en	<entity> NEW YORK </entity> ( <entity> AP </entity> )
train-842	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-842_16k.wav:755:222136	12388	222136	<triplet> Bush <subj> United States <obj> Live	0	en	President <entity> Bush </entity> announced Tuesday the <entity> United States </entity> will provide up to <entity> $50 million </entity> in food aid for <entity> Poland </entity> to help avert shortages in the country as it struggles to reform its government and economy.
train-844	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-844_16k.wav:725:213974	13456	213974	<triplet> Samuel Bogran <subj> San Pedro Sula <obj> Live	0	en	During the televised forum in which the candidates for the <entity> San Pedro Sula </entity> mayorship participated , the subject of industrial contamination was examined in greater depth by Nationalist candidate <entity> Samuel Bogran </entity> .
train-847	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-847_16k.wav:951:222964	11808	222964	<triplet> Radio Magadan <subj> Magadan <obj> Base	0	en	OW1304082694 <entity> Magadan </entity> <entity> Radio Magadan </entity> in Russian <entity> 0700 GMT </entity> <entity> 5 Apr 94 </entity>
train-849	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-849_16k.wav:753:115300	6281	115300	<triplet> Alain Farley <subj> McGill University <obj> Work <triplet> McGill University <subj> Montreal <obj> Base	0	en	It seems to be more effective , ' ' said Dr. <entity> Alain Farley </entity> of <entity> McGill University </entity> in <entity> Montreal </entity> .
train-850	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-850_16k.wav:755:311565	15732	311565	<triplet> THE SUNDAY TIMES <subj> London <obj> Base	0	en	British Newspaper Alleges Nuclear Ambitions Text of Article PM3001110194 <entity> London </entity> <entity> THE SUNDAY TIMES </entity> <entity> 30 Jan 94 </entity> pp 1 , 15--FOR OFFICIAL USE ONLY
train-853	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-853_16k.wav:756:179465	10902	179465	<triplet> Robert Ford <subj> Jesse James <obj> Kill	0	en	In 1882 , the notorious outlaw <entity> Jesse James </entity> was shot to death in <entity> St. Joseph , Mo. </entity> , by <entity> Robert Ford </entity> , a member of his own gang .
train-854	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-854_16k.wav:755:247053	15128	247053	<triplet> Sirhan Sirhan <subj> Sen. Robert F. Kennedy <obj> Kill	0	en	<entity> Sirhan Sirhan </entity> , in his first television interview , called <entity> Sen. Robert F. Kennedy </entity> his hero , but said he killed the presidential candidate more than 20 years ago because he felt betrayed by <entity> Kennedy </entity> 's support for <entity> Israel </entity> .
train-855	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-855_16k.wav:757:260363	14223	260363	<triplet> Dietmar Kanzer <subj> Rollei <obj> Work	0	en	Spokesman <entity> Dietmar Kanzer </entity> of the smaller <entity> Rollei </entity> company , which employs about 270 people , told the <entity> AP </entity> the firm had great success with its new Roliflex 6008 camera in <entity> 1988 </entity> .
train-856	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-856_16k.wav:810:207062	10902	207062	<triplet> Sirhan B. Sirhan <subj> Robert F. Kennedy <obj> Kill	0	en	<entity> SOLEDAD </entity> , <entity> Calif. </entity> _ A state parole board refused to release from prison <entity> Sirhan B. Sirhan </entity> , convicted of killing <entity> Robert F. Kennedy </entity> in 1968 .
train-857	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-857_16k.wav:760:265821	13712	265821	<triplet> Ulysses S. Grant <subj> Point Pleasant , Ohio <obj> Live	0	en	<entity> Ulysses S. Grant </entity> ( 18th <entity> President </entity> ) : Born <entity> April </entity> 27 , 1822 , in a one-room , 16x19-foot home in <entity> Point Pleasant , Ohio </entity> , overlooking the <entity> Ohio River </entity> .
train-863	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-863_16k.wav:757:34059	1684	34059	<triplet> XINHUA <subj> Beijing <obj> Base	0	en	<entity> Beijing </entity> <entity> XINHUA </entity>
train-864	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-864_16k.wav:754:104718	6212	104718	<triplet> Higgins <subj> United Nations <obj> Work	0	en	<entity> Higgins </entity> , 44 , was seized while assigned to a <entity> United Nations </entity> peacekeeping force.
train-865	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-865_16k.wav:779:148725	8905	148725	<triplet> James Madison <subj> Port Conway , Va. <obj> Live	0	en	In 1751 , <entity> James Madison </entity> , fourth president of the <entity> United States </entity> , was born in <entity> Port Conway , Va. </entity>
train-866	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-866_16k.wav:754:406457	24671	406457	<triplet> Anderson <subj> GE <obj> Work	0	en	<entity> Anderson </entity> , the <entity> GE </entity> attorney , said in a letter dated <entity> June 2 , 1988 </entity> , that : ` ` In late May <entity> 1988 </entity> , it was discovered that prior to July <entity> 1987 </entity> , a particular flow leak check , which is required by GEAE ( General Electric Aircraft Engine ) specifications , was not performed on the F404 check and drain valves. ' '
train-867	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-867_16k.wav:738:169929	11018	169929	<triplet> Stacy Lin Bickel <subj> Tempe <obj> Live <triplet> Deborah Sue Tomazin <subj> Phoenix <obj> Live	0	en	<entity> Stacy Lin Bickel </entity> , 25 , of <entity> Tempe </entity> pleaded guilty in November to negligent homicide in the death of <entity> Deborah Sue Tomazin </entity> , 24 , of <entity> Phoenix </entity> .
train-868	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-868_16k.wav:753:286308	15778	286308	<triplet> O ESTADO DE SAO PAULO <subj> Sao Paulo <obj> Base	0	en	Official Views Danger of Slow Constitutional Revision PY2202163894 <entity> Sao Paulo </entity> <entity> O ESTADO DE SAO PAULO </entity> in Portuguese <entity> 20 Feb 94 </entity> p A7
train-869	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-869_16k.wav:757:47612	2636	47612	<triplet> XINHUA <subj> Beijing <obj> Base	0	en	<entity> Beijing </entity> <entity> XINHUA </entity> Domestic Service
train-870	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-870_16k.wav:785:182511	10205	182511	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en	The <entity> Warren Commission </entity> concluded that <entity> Lee Harvey Oswald </entity> , acting alone , fired the shots that killed <entity> Kennedy </entity> and wounded <entity> Texas Gov. John Connally </entity> .
train-871	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-871_16k.wav:763:177413	9695	177413	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill	0	en	In 1964 , a jury in <entity> Dallas </entity> found <entity> Jack Ruby </entity> guilty of murdering <entity> Lee Harvey Oswald </entity> , the accused assassin of <entity> President Kennedy. </entity>
train-873	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-873_16k.wav:782:203335	11111	203335	<triplet> Mark David Chapman <subj> Beatle John Lennon <obj> Kill	0	en	<entity> Mark David Chapman </entity> , sentenced to 20 years to life for the murder of former <entity> Beatle John Lennon </entity> , staged a hunger strike to call attention to starving children .
train-875	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-875_16k.wav:753:229891	11738	229891	<triplet> Oswald <subj> Jack Kennedy <obj> Kill	0	en	But now the gang , led by <entity> Booth </entity> , turns into <entity> Team Mephistopheles </entity> , urging a sullen <entity> Oswald </entity> to follow their example and earn his place in history by killing <entity> Jack Kennedy </entity> .
train-876	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-876_16k.wav:753:114272	6444	114272	<triplet> Copland <subj> Brooklyn <obj> Live	0	en	<entity> Copland </entity> , who was born in <entity> Brooklyn </entity> , lives in upstate <entity> New York </entity> and is in failing health.
train-879	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-879_16k.wav:753:386434	20283	386434	<triplet> Kennedy <subj> Cincinnati <obj> Live <subj> GE <obj> Work	0	en	The timer valve manufactured by <entity> GE </entity> for the CFM56 engine on the 737 could not have caused the turbine to fail or threatened flight safety even if the valve malfunctioned , <entity> Kennedy </entity> said in telephone interview from his office in <entity> Cincinnati </entity> , where <entity> GE </entity> 's aircraft engine operations are based .
train-880	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-880_16k.wav:756:209504	12551	209504	<triplet> Maxwell 's Plum <subj> Manhattan <obj> Base	0	en	<entity> Maxwell 's Plum </entity> , once a hot spot among trendy New Yorkers in the <entity> 1960s </entity> , saw its fortunes fail in the highly competitive <entity> Manhattan </entity> restaurant market of the <entity> 1980s </entity> .
train-881	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-881_16k.wav:755:316344	17311	316344	<triplet> Kosovo <subj> Yugoslav Republic of Serbia <obj> Locate <triplet> Sandzak <subj> Yugoslav Republic of Serbia <obj> Locate <triplet> Vojvodina <subj> Yugoslav Republic of Serbia <obj> Locate	0	en	( Text ) <entity> Prague </entity> , <entity> March 5 </entity> ( TANJUG ) -- The <entity> Committee of Senior Officials of the Conference on Security and Cooperation in Europe </entity> ( <entity> CSCE </entity> ) meeting in <entity> Prague </entity> called for the early return of its missions to <entity> Kosovo </entity> , <entity> Sandzak </entity> and <entity> Vojvodina </entity> in the <entity> Yugoslav Republic of Serbia </entity> .
train-882	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-882_16k.wav:756:242955	13433	242955	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill <triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en	In 1963 , in a scene captured on live network television , <entity> Dallas </entity> nightclub owner <entity> Jack Ruby </entity> shot and mortally wounded <entity> Lee Harvey Oswald </entity> , the accused assassin of <entity> President Kennedy </entity> .
train-884	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-884_16k.wav:754:156942	8487	156942	<triplet> Becton Dickinson Co. <subj> Franklin Lakes <obj> Base <subj> N.J. <obj> Base <triplet> Franklin Lakes <subj> N.J. <obj> Locate	0	en	The <entity> Becton Dickinson Co. </entity> of <entity> Franklin Lakes </entity> , <entity> N.J. </entity> , donates the needle containers , worth about $2 each.
train-885	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-885_16k.wav:735:273643	12736	273643	<triplet> Darly Alves da Silva <subj> Mendes <obj> Kill <triplet> Darci Alves Pereira <subj> Mendes <obj> Kill	0	en	The seven-member jury decided <entity> Darly Alves da Silva </entity> planned the <entity> Dec. </entity> 22 , 1988 , slaying and that his son <entity> Darci Alves Pereira </entity> fired the shotgun that killed <entity> Mendes </entity> .
train-887	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-887_16k.wav:794:269201	15151	269201	<triplet> S.A. Healy Co. <subj> McCook <obj> Base <subj> Ill. <obj> Base <triplet> McCook <subj> Ill. <obj> Locate <triplet> CH2M Hill <subj> Corvallis <obj> Base <subj> Ore. <obj> Base <triplet> Corvallis <subj> Ore. <obj> Locate	0	en	<entity> OSHA </entity> had already filed numerous civil charges against the <entity> S.A. Healy Co. </entity> of <entity> McCook </entity> , <entity> Ill. </entity> , the tunnel contractor , and <entity> CH2M Hill </entity> of <entity> Corvallis </entity> , <entity> Ore. </entity> , an engineering firm that supervised the work.
train-888	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-888_16k.wav:786:176025	10577	176025	<triplet> Tony Denny <subj> Republican Party <obj> Work <triplet> Mary Campbell <subj> Clover <obj> Live	0	en	<entity> Tony Denny </entity> , executive director of the state <entity> Republican Party </entity> , said he didn 't know of any mix-up , but that <entity> Mary Campbell </entity> of <entity> Clover </entity> is free to keep her tickets .
train-890	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-890_16k.wav:757:237835	12992	237835	<triplet> Tunisian Republic Radio Network <subj> Tunis <obj> Base	0	en	LD1606082994 <entity> Tunis </entity> <entity> Tunisian Republic Radio Network </entity> in Arabic <entity> 1700 GMT </entity> <entity> 15 Jun 94 </entity>
train-893	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-893_16k.wav:739:147741	8209	147741	<triplet> Dutchess County <subj> New York <obj> Locate	0	en	<entity> Eaglebrook East </entity> has contracts with a <entity> New York City </entity> recycler , two counties in <entity> New Jersey </entity> and <entity> Dutchess County </entity> in <entity> New York </entity> .
train-896	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-896_16k.wav:757:281526	15151	281526	<triplet> Qian Qichen <subj> Beijing <obj> Live <subj> Beijing <obj> Live <triplet> XINHUA <subj> Beijing <obj> Base <subj> Beijing <obj> Base	0	en	<entity> Qian Qichen </entity> Leaves <entity> Beijing </entity> for South Asian Tour OW2102114194 <entity> Beijing </entity> <entity> XINHUA </entity> in English <entity> 1127 GMT </entity> <entity> 21 Feb 94 </entity>
train-897	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-897_16k.wav:755:244565	12318	244565	<triplet> Andrew Jackson <subj> Waxhaw <obj> Live <subj> North Carolina South Carolina <obj> Live	0	en	<entity> Andrew Jackson </entity> , born <entity> March </entity> 15 , 1767 , in <entity> Waxhaw </entity> settlement on the farm of his aunt near the <entity> North Carolina South Carolina </entity> , but before the border was drawn .
train-898	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-898_16k.wav:784:291044	14966	291044	<triplet> Baruch Arensberg <subj> Tel Aviv Univerisity <obj> Work <subj> Israel. <obj> Live <triplet> Tel Aviv Univerisity <subj> Israel. <obj> Base	0	en	` ` For the first time it is possible to say from an anatomical point of view that primitive man could speak , ' ' said Professor <entity> Baruch Arensberg </entity> of <entity> Tel Aviv Univerisity </entity> , a member of the team studying the remains found in northern <entity> Israel. </entity>
train-902	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-902_16k.wav:756:487009	24532	487009	<triplet> BISNIS INDONESIA <subj> Indonesia <obj> Base <subj> Indonesia <obj> Base <triplet> Mindanao islands <subj> the Philippines <obj> Locate	0	en	( Editorial Report ) The <entity> 11 April </entity> <entity> Jakarta </entity> <entity> BISNIS INDONESIA </entity> in Indonesian on page 5 reported that the recently established <entity> East Asian Growth Area </entity> ( <entity> EAGA </entity> ) encompassing the eastern region of <entity> Indonesia </entity> , the Malaysian states of <entity> Sabah </entity> and <entity> Sarawak </entity> , <entity> Brunei </entity> , and the <entity> Mindanao islands </entity> of <entity> the Philippines </entity> - - is expected to increase <entity> Indonesia </entity> 's exports from its eastern region.
train-903	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-903_16k.wav:759:92766	5283	92766	<triplet> Edgar Allan Poe <subj> Boston <obj> Live	0	en	In 1809 , author <entity> Edgar Allan Poe </entity> was born in <entity> Boston </entity> .
train-905	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-905_16k.wav:747:246378	12969	246378	<triplet> Pasayten Wilderness <subj> Washington <obj> Locate	0	en	<entity> Washington </entity> : About 110 firefighters cut a containment line most of the way around an 850-acre forest fire in the <entity> Pasayten Wilderness </entity> near the Canadian border Tuesday.
train-906	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-906_16k.wav:755:274701	15082	274701	<triplet> Edward Roybal <subj> House Appropriations treasury and postal subcommittee <obj> Work	0	en	Rep. <entity> Edward Roybal </entity> , D-Calif. , chairman of the <entity> House Appropriations treasury and postal subcommittee </entity> , which authored the House-passed spending bill , said <entity> Mrs. Quayle </entity> invited them to visit the mansion and examine the needed work.
train-907	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-907_16k.wav:761:282449	16150	282449	<triplet> Russian Statistics Committee <subj> Russia <obj> Base	0	en	SOVETSKAYA ROSSIA ( opposition newspaper ) gives a digest of the report on social and economic situation in <entity> Russia </entity> compiled by the <entity> Russian Statistics Committee </entity> , which was circulated in the <entity> Kremlin </entity> among participants in the enlarged meeting of the government .
train-908	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-908_16k.wav:762:210050	12226	210050	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en	<entity> Historic Movie House May </entity> Close : The <entity> Texas Theater </entity> , the <entity> Dallas </entity> movie house where <entity> Lee Harvey Oswald </entity> was arrested after the assassination of <entity> President John F. Kennedy </entity> , may be closing soon .
train-909	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-909_16k.wav:753:196879	10205	196879	<triplet> Washington <subj> U.S. <obj> Locate	0	en	In <entity> Washington </entity> , <entity> U.S. </entity> strategists upgraded the missile threat from <entity> Pyongyang </entity> from potential to real and decided that the <entity> communist </entity> country required high-level attention .
train-910	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-910_16k.wav:756:219063	12388	219063	<triplet> Radio Riga Network <subj> Riga <obj> Base	0	en	LD0706183794 <entity> Riga </entity> <entity> Radio Riga Network </entity> in Latvian <entity> 1700 GMT </entity> <entity> 7 Jun 94 </entity>
train-911	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-911_16k.wav:788:199574	11297	199574	<triplet> Lehi <subj> Lord Moyne <obj> Kill <subj> Folke Bernadotte. <obj> Kill <triplet> Stern Gang <subj> Lord Moyne <obj> Kill <subj> Folke Bernadotte. <obj> Kill	0	en	<entity> Lehi </entity> , also known as the <entity> Stern Gang </entity> , assassinated the British colonial minister , <entity> Lord Moyne </entity> , and the Swedish <entity> U.N. </entity> mediator , Count <entity> Folke Bernadotte. </entity> ;
train-912	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-912_16k.wav:737:799348	11181	799348	<triplet> Takeshi Sasaki <subj> Tokyo University <obj> Work <triplet> Shoichi Oikawa <subj> YOMIURI SHIMBUN <obj> Work <subj> YOMIURI SHIMBUN <obj> Work <subj> YOMIURI SHIMBUN <obj> Work <triplet> Ichiro Ozawa <subj> Shinseito <obj> Work <subj> Shinseito <obj> Work	0	en	of <entity> Shinseito </entity> ( <entity> Japan Renewal Party </entity> ) , by <entity> Takeshi Sasaki </entity> , <entity> Tokyo University </entity> professor , on <entity> 13 February </entity> , moderated by <entity> Shoichi Oikawa </entity> , <entity> YOMIURI SHIMBUN </entity> political editor ; place not given ; first paragraph is <entity> YOMIURI SHIMBUN </entity> introduction ) ( Excerpts ) After the passage of the political reform laws , as vigorous moves toward the realignment of the political world become apparent , <entity> YOMIURI SHIMBUN </entity> invited <entity> Ichiro Ozawa </entity> , secretary of <entity> Shinseito </entity> , on <entity> 13 February </entity> to talk for about two hours on the possible course of political realignment , foreign policy and security , international contribution , and his assessment of postwar politics .
train-914	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-914_16k.wav:754:169913	10322	169913	<triplet> Wang Shaohua <subj> San Francisco <obj> Live	0	en	<entity> Wang Shaohua </entity> , an official with <entity> China </entity> 's consulate in <entity> San Francisco </entity> , said those who fled ` ` were instigated by people with motives to bring damage to <entity> China. </entity> ' '
train-918	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-918_16k.wav:756:267191	13665	267191	<triplet> Robert C. Anderson <subj> GE <obj> Work	0	en	Another <entity> GE </entity> employee , attorney <entity> Robert C. Anderson </entity> , said in a letter last year that test records may have been falsified for valves used on the FA-18 in 1984-87 .
train-920	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-920_16k.wav:755:66829	3263	66829	<triplet> Eaglebrook East <subj> Middletown <obj> Base	0	en	<entity> Eaglebrook East </entity> opened in <entity> Middletown </entity> in April .
train-921	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-921_16k.wav:652:294801	14896	294801	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en	Scattered among reams of <entity> FBI </entity> and <entity> Secret Service </entity> reports are fragments of the lonely life of <entity> Oswald </entity> , a Marxist who lived in obscurity and died in infamy and who the <entity> Warren Commission </entity> concluded was acting alone when he killed <entity> Kennedy </entity> .
dev-0	SpeechRE/IWSLT/Datasets/conll04/audio/dev/dev-0_16k.wav:757:80139	5260	80139	<triplet> John Wilkes Booth <subj> President Lincoln <obj> Kill	0	en	<entity> John Wilkes Booth </entity> , who assassinated <entity> President Lincoln </entity> , was an actor .
dev-1	SpeechRE/IWSLT/Datasets/conll04/audio/dev/dev-1_16k.wav:761:206768	12272	206768	<triplet> Palace of Fine Arts <subj> San Francisco <obj> Locate	0	en	The opera company performed at the <entity> Palace of Fine Arts </entity> , in <entity> San Francisco </entity> , on <entity> June 30 </entity> and <entity> July 1-2 , </entity> said <entity> Kevin O 'Brien </entity> , a spokesman for the theater.
dev-2	SpeechRE/IWSLT/Datasets/conll04/audio/dev/dev-2_16k.wav:755:176056	9671	176056	<triplet> Wang Ziqiang <subj> Institute of Mechanics <obj> Work	0	en	In the field of mechanics , <entity> Wang Ziqiang </entity> at the <entity> Institute of Mechanics </entity> has made considerable headway in the area of elastoplastic crack mechanics .
