id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-433	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-433_16k.wav:0:202488	13108	202488	<triplet> David Abernathy <subj> Linden , Ala. <obj> Live	0	en	<entity> Ralph David Abernathy </entity> : <entity> March </entity> 11 , 1926 : <entity> David Abernathy </entity> is born in <entity> Linden , Ala. </entity> , grandson of slaves and 10th of 12 children of <entity> William </entity> and <entity> Louiverny Abernathy </entity> .
train-434	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-434_16k.wav:0:209920	13572	209920	<triplet> Buddy Roemer <subj> Louisiana <obj> Live	0	en	Still , many are encouraged by the election last year of <entity> Louisiana </entity> 's reform-minded governor , <entity> Buddy Roemer </entity> , a property tax increase last April , and a new , expanded school board .
train-435	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-435_16k.wav:0:157913	10322	157913	<triplet> Mountain Empire Unified School District <subj> San Diego <obj> Locate	0	en	Officials of the <entity> Mountain Empire Unified School District </entity> in <entity> San Diego </entity> County canceled classes Thursday , saying wind made travel hazardous for school buses .
train-436	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-436_16k.wav:0:86951	5887	86951	<triplet> Sirhan B. Sirhan <subj> Kennedy <obj> Kill	0	en	<entity> Sirhan B. Sirhan </entity> was convicted of <entity> Kennedy </entity> 's killing and is serving a life sentence .
train-437	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-437_16k.wav:0:107752	7187	107752	<triplet> Supreme Council <subj> Ukraine <obj> Base	0	en	But the <entity> Supreme Council </entity> has already considered the constitutional foundations of the organization of power in <entity> Ukraine </entity> .
train-438	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-438_16k.wav:0:94378	6351	94378	<triplet> Deng Nan <subj> China <obj> Live	0	en	<entity> Deng Nan </entity> said : <entity> China </entity> has entered a stage in which its economy is developing rapidly .
train-439	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-439_16k.wav:0:261939	16823	261939	<triplet> Mickey Kantor <subj> U.S. <obj> Live <triplet> Hosokawa <subj> Japan <obj> Live	0	en	<entity> U.S. </entity> ( USTR ) <entity> Mickey Kantor </entity> , who came to <entity> Japan </entity> amid the political confusion within the <entity> Hosokawa </entity> administration caused by the economic stimulation plan , stated before he left for home that " If we see no actual results , we might have to consider other options . "
train-440	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-440_16k.wav:0:103294	6908	103294	<triplet> Mount Blanc <subj> Alps <obj> Locate	0	en	The institute said that measurements made from satellites and more sophisticated equipment showed that <entity> Mount Blanc </entity> , in the western <entity> Alps </entity> , stands at <entity> 15 , 862.4 feet </entity> , compared with a previously accepted height of <entity> 15 , 873 feet </entity> .
train-441	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-441_16k.wav:0:33451	2543	33451	<triplet> Andrews Air Force Base <subj> Md. <obj> Locate	0	en	<entity> Andrews Air Force Base </entity> , <entity> Md. </entity> ;
train-442	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-442_16k.wav:0:228494	14733	228494	<triplet> Malcolm O 'Neill <subj> Ballistic Missile Development Organization <obj> Work <subj> U.S. <obj> Live <subj> U.S. <obj> Live <triplet> Ballistic Missile Development Organization <subj> U.S. <obj> Base <subj> U.S. <obj> Base <triplet> Congress <subj> U.S. <obj> Base <subj> U.S. <obj> Base	0	en	<entity> Malcolm O 'Neill </entity> , the head of the <entity> Ballistic Missile Development Organization </entity> , the <entity> U.S. </entity> agency involved in the Arrow , told <entity> Congress </entity> last May that <entity> Israel </entity> is committed to completing the development of the Arrow , regardless of <entity> U.S. </entity> aid .
train-443	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-443_16k.wav:0:136733	8998	136733	<triplet> Waste Disposal Co. <subj> Randolph <obj> Base <triplet> Debra Bornstein <subj> Waste Disposal Co. <obj> Work	0	en	<entity> Waste Disposal Co. </entity> of <entity> Randolph </entity> is preparing to offer a home needle pickup service , said <entity> Debra Bornstein </entity> , a company official.
train-444	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-444_16k.wav:0:150849	9880	150849	<triplet> Patrick Strosahl <subj> Vision Seattle <obj> Work	0	en	` ` We 're not anti-growth in the traditional sense , ' ' says <entity> Patrick Strosahl </entity> , a jeweler and president of <entity> Vision Seattle </entity> , which supports CAP .
train-445	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-445_16k.wav:0:166449	10856	166449	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en	In 1981 , <entity> Mark David Chapman </entity> pleaded guilty to killing rock star <entity> John Lennon </entity> outside <entity> Lennon </entity> 's <entity> New York City </entity> apartment building the previous <entity> December </entity> .
train-446	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-446_16k.wav:0:166824	10879	166824	<triplet> James Monroe <subj> Westmoreland County , Va <obj> Live	0	en	On this date : In 1758 , the fifth President of the <entity> United States </entity> , <entity> James Monroe </entity> , was born in <entity> Westmoreland County , Va </entity> .
train-447	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-447_16k.wav:0:76915	5260	76915	<triplet> Sirhan Bishara Sirhan <subj> Kennedy <obj> Kill	0	en	<entity> Kennedy </entity> 's assassin , <entity> Sirhan Bishara Sirhan </entity> , was immediately arrested .
train-448	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-448_16k.wav:0:117410	7791	117410	<triplet> Mark David Chapman <subj> John Lennon <obj> Kill	0	en	<entity> Mark David Chapman </entity> , who shot <entity> John Lennon </entity> to death 10 years ago , wants the world to know he 's sorry .
train-449	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-449_16k.wav:0:138586	9114	138586	<triplet> Frank Sobrino <subj> Board of Education <obj> Work	0	en	Police contacted the boy 's mother and were trying to determine where the gun came from , <entity> Board of Education </entity> spokesman <entity> Frank Sobrino </entity> said .
train-450	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-450_16k.wav:0:177973	11575	177973	<triplet> Shanghai Opera <subj> Shanghai <obj> Base	0	en	The performers left the 28-member <entity> Shanghai Opera </entity> while the company was in <entity> San Francisco </entity> en route to <entity> Shanghai </entity> last week after a series of performances in the <entity> United States. </entity>
train-451	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-451_16k.wav:0:136368	8975	136368	<triplet> Frank B. Colton <subj> Poland <obj> Live	0	en	<entity> Frank B. Colton </entity> , born in <entity> Poland </entity> , who received patents for oral contraceptives in 1954 and 1955.
train-452	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-452_16k.wav:0:203232	13154	203232	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en	<entity> Sen. Edward M. Kennedy </entity> says his family is disturbed by the decision to establish a museum in the <entity> Dallas </entity> building from which <entity> Lee Harvey Oswald </entity> is believed to have shot <entity> President John F. Kennedy </entity> .
train-453	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-453_16k.wav:0:103664	6931	103664	<triplet> American Enterprise Institute <subj> U.S. <obj> Base	0	en	They noted that <entity> Chien </entity> first went to the <entity> U.S. </entity> to speak at the <entity> American Enterprise Institute </entity> in <entity> 1991 </entity> .
train-454	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-454_16k.wav:0:38276	2845	38276	<triplet> ANNAPOLIS <subj> Md . <obj> Locate	0	en	<entity> ANNAPOLIS </entity> , <entity> Md . </entity>
train-455	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-455_16k.wav:0:229238	14780	229238	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill	0	en	A <entity> Dallas </entity> probate judge gave the Internal <entity> Revenue Service </entity> until <entity> Jan. </entity> 15 to prove its claim to proceeds from the sale of the gun <entity> Jack Ruby </entity> used to kill <entity> Lee Harvey Oswald </entity> after <entity> President John F. Kennedy </entity> was assassinated .
train-456	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-456_16k.wav:0:161993	10577	161993	<triplet> Thomas Woodrow Wilson <subj> Staunton , Va <obj> Live	0	en	In 1856 , the 28th President of the <entity> United States </entity> , <entity> Thomas Woodrow Wilson </entity> , was born in <entity> Staunton , Va </entity> .
train-457	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-457_16k.wav:0:156056	10205	156056	<triplet> Cetin <subj> Turkey <obj> Live <subj> Balkans <obj> Live <triplet> Turkey <subj> Balkans <obj> Locate	0	en	<entity> Cetin </entity> added that the ceremony , to which he was invited by his American counterpart <entity> Warren Christopher </entity> , showed once more the importance and weight of <entity> Turkey </entity> in the <entity> Balkans </entity> .
train-458	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-458_16k.wav:0:324719	20747	324719	<triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill <triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en	<entity> Photo </entity> , <entity> Dueling </entity> Over a <entity> GunIt </entity> is a scene seared into the memories of Americans old enough to have watched it that <entity> November </entity> day in 1963 : <entity> Jack Ruby </entity> firing his .38-caliber <entity> Colt Cobra </entity> , above , at <entity> Lee Harvey Oswald </entity> , the man who had assassinated <entity> President John F. Kennedy </entity> two days earlier.
train-459	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-459_16k.wav:0:298345	19099	298345	<triplet> Lawrence J. Hagen <subj> USDA <obj> Work	0	en	By the mid-1990s , the department 's scientists plan to have a wind erosion computer system to help make daily estimates of soil losses from wind erosion , says <entity> Lawrence J. Hagen </entity> , an agricultural engineer with the <entity> USDA </entity> 's agricultural research service.
train-460	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-460_16k.wav:0:169054	11018	169054	<triplet> Warner <subj> U.S. <obj> Live <subj> Switzerland <obj> Live	0	en	<entity> Warner </entity> , a former <entity> U.S. </entity> ambassador to <entity> Switzerland </entity> , was convicted on <entity> Ohio </entity> felony charges in <entity> Home State </entity> 's collapse , but was acquitted of federal charges in a separate trial.
train-461	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-461_16k.wav:0:119643	7930	119643	<triplet> Buddy Holly <subj> Lubbock , Texas <obj> Live <triplet> Charles Hardin Holley <subj> Lubbock , Texas <obj> Live	0	en	In 1936 , rock legend <entity> Buddy Holly </entity> was born <entity> Charles Hardin Holley </entity> in <entity> Lubbock , Texas </entity> .
train-462	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-462_16k.wav:0:498588	31614	498588	<triplet> Mikhail S. Gorbachev <subj> Soviet <obj> Live <subj> Soviet <obj> Live	0	en	The study did not take into account recent promises by <entity> Soviet </entity> President <entity> Mikhail S. Gorbachev </entity> to reduce military spending. _When the <entity> Soviet </entity> total is combined with <entity> U.S. </entity> military spending of <entity> $296 billion </entity> , the superpower total exceeded the next largest spender by more than 8 -LCB- to 1 in 1987. <entity> France </entity> , <entity> West Germany </entity> and <entity> Great Britain </entity> assumed the third , fourth and fifth positions , respectively , in military spending in 1987.
train-463	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-463_16k.wav:0:136737	8998	136737	<triplet> YONHAP <subj> Seoul <obj> Base	0	en	( Text ) <entity> Seoul </entity> , <entity> May 3 </entity> ( <entity> YONHAP </entity> ) -- The <entity> European Union </entity> is poised to stop granting Generalized System of Preference ( GSP ) status to such South Korean products as consumer electronics , cars , semiconductors and footwear , indicating the union no longer sees <entity> Korea </entity> as a developing country .
train-464	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-464_16k.wav:0:156419	10229	156419	<triplet> Charles McC. <subj> Congress <obj> Work	0	en	` ` Every politician in the <entity> Congress </entity> should recognize that to be ignored is the ultimate punishment society can inflict , ' ' said former Sen. <entity> Charles McC. </entity>
train-465	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-465_16k.wav:0:122612	8116	122612	<triplet> Miller <subj> Wilmington <obj> Live	0	en	<entity> Miller </entity> is a <entity> Wilmington </entity> native who was recruited by the <entity> FBI </entity> shortly after graduating from <entity> Brigham Young University </entity> in <entity> Utah </entity> .
train-466	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-466_16k.wav:0:198027	12829	198027	<triplet> Kafue River <subj> Zambia <obj> Locate	0	en	Crocodiles in <entity> Zambia </entity> 's <entity> Kafue River </entity> have devoured five people since the beginning of the year , and villagers have asked the authorities to shoot the reptiles , a local official said today .
train-467	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-467_16k.wav:0:25645	2055	25645	<triplet> EL COMERCIO <subj> Lima <obj> Base	0	en	<entity> Lima </entity> <entity> EL COMERCIO </entity>
train-468	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-468_16k.wav:0:26018	2078	26018	<triplet> WHITEFISH <subj> Mont. <obj> Locate	0	en	<entity> WHITEFISH </entity> , <entity> Mont. </entity>
train-469	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-469_16k.wav:0:132646	8743	132646	<triplet> Peter McWalters <subj> Rochester <obj> Live	0	en	<entity> Rochester </entity> 's <entity> Peter McWalters </entity> , named in <entity> 1986 </entity> , signaled willingness to form a working partnership with teachers .
train-470	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-470_16k.wav:0:94383	6351	94383	<triplet> Robinson <subj> Greenville <obj> Live	0	en	The jury convicted <entity> Robinson </entity> , half brother of the <entity> Rev. Jesse Jackson </entity> and a <entity> Greenville </entity> native , of accessory after the fact of assault and battery with intent to kill , in connection with the attempted murder of <entity> Janice Denise Rosemond </entity> .
train-471	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-471_16k.wav:0:271222	17404	271222	<triplet> Buenos Aires Province <subj> Argentina <obj> Locate <triplet> Antonio Cafiero. <subj> Argentina <obj> Live <subj> Buenos Aires Province <obj> Live	0	en	An estimated one in four <entity> Argentina </entity> 's <entity> 31 million </entity> people lives in poverty ; 820 , 000 people in <entity> Buenos Aires Province </entity> alone eat at least one meal a day at some 1 , 500 soup kitchens that have opened , according to Gov. <entity> Antonio Cafiero. </entity>
train-472	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-472_16k.wav:0:215492	13921	215492	<triplet> ITAR-TASS <subj> Moscow <obj> Base	0	en	LD2504174394 <entity> Moscow </entity> <entity> ITAR-TASS </entity> in English <entity> 1654 GMT </entity> <entity> 25 Apr 94 </entity>
train-473	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-473_16k.wav:0:209175	13526	209175	<triplet> Jesse Jackson <subj> South Carolina <obj> Live	0	en	<entity> CHICAGO </entity> _ <entity> Jesse Jackson </entity> said <entity> Sunday </entity> that winning in his native <entity> South Carolina </entity> may give him the momentum in his adopted home state to upset <entity> Illinois Sen. Paul Simon </entity> in the primary here on <entity> Tuesday. </entity>
train-474	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-474_16k.wav:0:244099	15709	244099	<triplet> Washington <subj> U.S. <obj> Locate <subj> U.S. <obj> Locate	0	en	( Text ) Representatives from <entity> Russia </entity> , <entity> Japan </entity> , <entity> Poland </entity> , <entity> U.S. </entity> , <entity> South Korea </entity> , and the <entity> PRC </entity> recently signed an agreement in the <entity> U.S. </entity> capital of <entity> Washington </entity> to regulate <entity> Alaska </entity> pollock fishing in the central part of the <entity> Bering Sea </entity> .
train-475	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-475_16k.wav:0:132643	8743	132643	<triplet> Cecil Ray. <subj> King County <obj> Live	0	en	The injured man was being treated for stab wounds to the neck and was under police guard , said <entity> King County </entity> police spokesman <entity> Cecil Ray. </entity>
train-476	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-476_16k.wav:0:49792	3565	49792	<triplet> Fort Hamilton <subj> Brooklyn <obj> Locate <subj> N.Y. <obj> Locate <triplet> Brooklyn <subj> N.Y. <obj> Locate	0	en	<entity> Fort Hamilton </entity> , <entity> Brooklyn </entity> , <entity> N.Y. </entity> ;
train-477	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-477_16k.wav:0:175370	11413	175370	<triplet> Giuseppe Zangara <subj> Chicago Mayor Anton Cermak <obj> Kill	0	en	One of the most notorious to die in the chair was <entity> Giuseppe Zangara </entity> , executed in 1933 for the shooting death that same year of <entity> Chicago Mayor Anton Cermak </entity> .
train-478	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-478_16k.wav:0:220322	14223	220322	<triplet> Marcio Nogueira Barbosa <subj> INPE <obj> Work	0	en	That financing will be used to pay the firms participating in the satellite program , with the funds to be released over the next two years , according to <entity> Marcio Nogueira Barbosa </entity> , director of the <entity> INPE </entity> .
train-479	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-479_16k.wav:0:56111	3959	56111	<triplet> HAUPPAUGE <subj> N.Y . <obj> Locate	0	en	<entity> HAUPPAUGE </entity> , <entity> N.Y . </entity>
train-480	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-480_16k.wav:0:170909	11134	170909	<triplet> Bob Baker <subj> Prudential-Bache Securities Inc. <obj> Work	0	en	` ` It was the mirror image of yesterday in crude oil and gasoline , ' ' said <entity> Bob Baker </entity> , who follows oil futures prices for the investment firm <entity> Prudential-Bache Securities Inc. </entity>
train-481	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-481_16k.wav:0:106265	7094	106265	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en	<entity> Sirhan </entity> apologized repeatedly for killing <entity> Kennedy </entity> , then the front-runner for the Democratic presidential nomination .
train-482	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-482_16k.wav:0:130792	8627	130792	<triplet> Saudi Arabia <subj> Gulf <obj> Locate	0	en	<entity> Saudi Arabia </entity> is a big , influential <entity> Gulf </entity> state and agreements between us reflect positively on our fraternal peoples .
train-483	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-483_16k.wav:0:156422	10229	156422	<triplet> Charles A. Palmer <subj> Texas <obj> Live	0	en	Assistant <entity> Charles A. Palmer </entity> of <entity> Texas </entity> argued that executing <entity> Penry </entity> would not violate the Constitution 's ban against cruel and inhuman punishment .
train-484	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-484_16k.wav:0:181315	11784	181315	<triplet> Claudio-1 Manoel Constancio <subj> Assipen <obj> Work	0	en	<entity> Assipen </entity> Director <entity> Claudio-1 Manoel Constancio </entity> said that the employees had a hormonal dysfunction in their thyroid glands , and that some of them had nodules and cysts in their glands .
train-485	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-485_16k.wav:0:537600	34052	537600	<triplet> Acharya Giriraj Kishore <subj> Vishwa Hindu Parishad <obj> Work <subj> VHP <obj> Work	0	en	A Constitution Bench of the <entity> Supreme Court </entity> today initiated suo motu " contempt of court " proceedings against <entity> Acharya Giriraj Kishore </entity> , joint general secretary of the banned <entity> Vishwa Hindu Parishad </entity> ( <entity> VHP </entity> ) , <entity> Mr. G.K. Mahajan </entity> , editor , printer and publisher of <entity> Kabardar India </entity> ( <entity> Hindi weekly </entity> ) and <entity> Mr. Ravi Thakur </entity> , reporter of the weekly for publication of certain statements reportedly made by <entity> Acharya Giriraj Kishore </entity> ( on the <entity> Apex Court </entity> ) in the edition of the <entity> Hindi weekly </entity> dated <entity> April 11 to 17 </entity> .
train-486	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-486_16k.wav:0:243360	15662	243360	<triplet> Ze 'ev Eytan <subj> Jaffe Center for Strategic Studies <obj> Work	0	en	" For the <entity> IDF </entity> , it makes sense not to put all of its money into one thing it can 't back out of , " says <entity> Ze 'ev Eytan </entity> , a senior researcher and an editor of the annual military survey released by the <entity> Jaffe Center for Strategic Studies </entity> .
train-487	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-487_16k.wav:0:291652	18681	291652	<triplet> Oswald <subj> Officer Tippit <obj> Kill	0	en	<entity> Holmes </entity> had been assisting <entity> Fritz </entity> in the investigation of the murder of <entity> President Kennedy </entity> and the murder of <entity> Officer Tippit </entity> , the <entity> Dallas </entity> policeman who was killed by <entity> Oswald </entity> about 45 minutes after the <entity> Kennedy </entity> assassination and whose murder is really the <entity> Rosetta Stone </entity> to understanding the truth about the assassination. ;
train-488	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-488_16k.wav:0:199144	12899	199144	<triplet> RNE International <subj> Madrid <obj> Base	0	en	LD2204095694 <entity> Madrid </entity> <entity> RNE International </entity> in Spanish <entity> 0800 GMT </entity> <entity> 22 Apr 94 </entity>
train-489	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-489_16k.wav:0:54623	3866	54623	<triplet> Oswald <subj> President Kennedy <obj> Kill	0	en	<entity> Oswald </entity> had been arrested in the assassination of <entity> President Kennedy </entity> .
train-490	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-490_16k.wav:0:177596	11552	177596	<triplet> Francisco Pizarro <subj> Atahualpa <obj> Kill	0	en	On this date : In 1533 , the last <entity> Incan King </entity> of <entity> Peru </entity> , <entity> Atahualpa </entity> , was murdered on the orders of Spanish conqueror <entity> Francisco Pizarro </entity> .
train-491	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-491_16k.wav:0:243727	15685	243727	<triplet> XINHUA <subj> Beijing <obj> Base <triplet> Qian Qichen <subj> Beijing <obj> Live	0	en	( Text ) <entity> Beijing </entity> , <entity> February 21 </entity> ( <entity> XINHUA </entity> ) -- Chinese Vice-Premier and Foreign <entity> Qian Qichen </entity> left here this afternoon for a fortnight official good-will visit to <entity> Pakistan </entity> , <entity> Bangladesh </entity> , <entity> Sri Lanka </entity> , <entity> Maldives </entity> and <entity> Iran </entity> .
train-492	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-492_16k.wav:0:24531	1986	24531	<triplet> Baton Rouge <subj> La. <obj> Locate	0	en	<entity> Baton Rouge </entity> , <entity> La. </entity> ;
train-493	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-493_16k.wav:0:201003	13015	201003	<triplet> Ouyang Zhongcan <subj> Institute of Theoretical Physics <obj> Work	0	en	In the field of physics , <entity> Ouyang Zhongcan </entity> , a research fellow at the <entity> Institute of Theoretical Physics </entity> , used the liquid crystal method to come up with a biological membrane model .
train-494	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-494_16k.wav:0:172766	11250	172766	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	0	en	The patient was <entity> John Wilkes Booth </entity> , who hours earlier had fatally shot <entity> President Abraham Lincoln </entity> at <entity> Ford </entity> 's <entity> Theater </entity> in <entity> Washington , D.C. </entity> , about 30 miles away .
train-495	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-495_16k.wav:0:137103	9021	137103	<triplet> Pat Philbin. <subj> Coast Guard <obj> Work	0	en	Visibility is only fair and when those scattered thunderstorms move through it 's very limited , ' ' said <entity> Coast Guard </entity> spokesman Lt. <entity> Pat Philbin. </entity>
train-496	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-496_16k.wav:0:165342	10786	165342	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en	<entity> Lee Harvey Oswald </entity> , the only official suspect in <entity> Kennedy </entity> 's assassination , is arrested and taken away in handcuffs ;
train-497	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-497_16k.wav:0:122983	8139	122983	<triplet> Gus Melonas <subj> Burlington <obj> Work	0	en	<entity> Burlington </entity> spokesman <entity> Gus Melonas </entity> said the company was using containment booms to stop the fuel slick from spreading further.
train-498	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-498_16k.wav:0:247813	15941	247813	<triplet> Aleksander Alekseev <subj> Soviet <obj> Live	0	en	Their theory that the warheads were blocked by the quarantine is at odds with a recent disclosure by <entity> Aleksander Alekseev </entity> , the former ambassador to <entity> Cuba </entity> , who said in a recent <entity> Soviet </entity> magazine that 42 medium-range missiles were fully operational .
train-499	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-499_16k.wav:0:374138	23836	374138	<triplet> YONHAP <subj> Seoul <obj> Base	0	en	( Text ) <entity> Seoul </entity> , <entity> May 20 </entity> ( <entity> YONHAP </entity> ) -- The government decided Friday to consider asking the <entity> United National Security Council </entity> to take additional action should <entity> North Korea </entity> reject the <entity> IAEA </entity> 's ( <entity> International Atomic Energy Agency </entity> ) proposal to suspend the changing of fuel rods at a 5-megawatt reactor in <entity> Yongbyon </entity> and permit complete inspections .
train-500	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-500_16k.wav:0:304662	19493	304662	<triplet> National Aeronautics and Space Administration <subj> U.S. <obj> Base <triplet> NASA <subj> U.S. <obj> Base <triplet> Department of Defense <subj> U.S. <obj> Base	0	en	Reflection " : " Reusable Spacecraft " ) ( Text ) After the completion of the Apollo moon program at the beginning of the 1970s , the <entity> U.S. </entity> <entity> National Aeronautics and Space Administration </entity> ( <entity> NASA </entity> ) and the <entity> Department of Defense </entity> launched the design engineering of the Space Shuttle reusable space transport system ( MTKS ) .
train-501	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-501_16k.wav:0:114438	7605	114438	<triplet> Buffalo Bill <subj> Davenport , Iowa <obj> Live <triplet> Cody <subj> Davenport , Iowa <obj> Live	0	en	In 1846 , ` ` <entity> Buffalo Bill </entity> ' ' <entity> Cody </entity> was born near <entity> Davenport , Iowa </entity> .
train-502	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-502_16k.wav:0:120755	8000	120755	<triplet> Ivan Plyushch <subj> Supreme Soviet Council <obj> Work <subj> Supreme Soviet Council <obj> Work	0	en	Let Us Remember That When Electing Parliament on <entity> 10 April </entity> and the President of <entity> Ukraine </entity> on <entity> 26 June </entity> : <entity> Ivan Plyushch </entity> : 'We Must Bring New Blood to Power As Quickly As Possible ' " ) ( Text ) As we know , <entity> Supreme Soviet Council </entity> <entity> Ivan Plyushch </entity> won the elections .
train-503	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-503_16k.wav:0:28988	2264	28988	<triplet> GAZETA MERCANTIL <subj> Sao Paulo <obj> Base	0	en	<entity> Sao Paulo </entity> <entity> GAZETA MERCANTIL </entity>
train-504	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-504_16k.wav:0:107007	7140	107007	<triplet> Bob Miller <subj> Nevada. <obj> Live	0	en	Gov. <entity> Bob Miller </entity> recently signed a bill prohibiting storage of high-level radioactive waste in <entity> Nevada. </entity>
train-505	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-505_16k.wav:0:146391	9602	146391	<triplet> James Earl Ray <subj> King <obj> Kill	0	en	<entity> King </entity> was shot by <entity> James Earl Ray </entity> on <entity> April </entity> 4 , 1968 , as he stood on the balcony outside <entity> Room </entity> 306 at the motel .
train-506	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-506_16k.wav:0:104038	6955	104038	<triplet> Henry David Thoreau <subj> Concord , Mass <obj> Live	0	en	In 1817 , naturalist-author <entity> Henry David Thoreau </entity> was born in <entity> Concord , Mass </entity> .
train-507	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-507_16k.wav:0:146396	9602	146396	<triplet> Nora Ananieva <subj> BSP <obj> Work	0	en	<entity> BSP </entity> floor leader <entity> Nora Ananieva </entity> told <entity> BTA </entity> that the <entity> NATO </entity> ultimatum is rather a preventive measure and it will hardly come to actual air strikes .
